id_producto,total_venta,total_costo,utilidad,margen
TEC-CO-10002759,2848.26,3338.58,-490.32,-0.2695
TEC-CO-10002768,3128.13,2225.6,902.53,0.2885
TEC-CO-10002769,4598.55,4793.28,-194.73,-0.0479
TEC-CO-10002788,756.97,457.74,299.23,0.3142
TEC-CO-10002796,3572.94,5359.5,-1786.56,-0.3086
TEC-CO-10002812,356.62,481.44,-124.82,-0.35
TEC-CO-10002817,908.5,666.36,242.14,0.2622
TEC-CO-10002857,4089.46,2515.17,1574.29,0.3599
TEC-CO-10002872,891.54,722.16,169.38,0.19
TEC-CO-10002911,6729.36,5851.62,877.74,0.1674
TEC-CO-10002916,1358.59,1291.2,67.39,0.0574
TEC-CO-10002937,1686.06,1383.9,302.16,0.1666
TEC-CO-10002962,7075.73,5268.12,1807.61,0.1328
TEC-CO-10002981,1971.26,1491.12,480.13,0.2199
TEC-CO-10002998,1821.03,1277.32,543.71,0.2986
TEC-CO-10003002,3126.1,2600.4,525.7,0.1682
TEC-CO-10003007,749.52,516.88,232.64,0.2975
TEC-CO-10003017,1194.34,1463.4,-269.06,-0.1981
TEC-CO-10003019,3800.88,3382.92,417.96,0.11
TEC-CO-10003048,3249.45,2992.08,257.37,0.0175
TEC-CO-10003083,2683.26,2549.34,133.92,0.0499
TEC-CO-10003087,3407.94,2794.77,613.17,0.1799
TEC-CO-10003102,8550.54,8961.72,-411.18,-0.1219
TEC-CO-10003113,3085.06,2988.9,96.16,0.0355
TEC-CO-10003124,2060.1,1092.0,968.1,0.4699
TEC-CO-10003135,2344.99,1486.38,858.61,0.3355
TEC-CO-10003142,4772.89,4217.6,555.29,0.0562
TEC-CO-10003158,5018.95,3417.12,1601.83,0.3183
TEC-CO-10003160,7658.02,8925.44,-1267.42,-0.267
TEC-CO-10003166,383.8,518.16,-134.36,-0.3501
TEC-CO-10003204,910.66,520.16,390.5,0.4288
TEC-CO-10003212,4377.65,4211.46,166.19,0.038
TEC-CO-10003217,757.32,621.06,136.26,0.1799
TEC-CO-10003226,636.78,350.28,286.5,0.4499
TEC-CO-10003228,4397.28,4387.02,10.26,-0.0233
TEC-CO-10003236,3959.93,2267.96,1691.97,0.3925
TEC-CO-10003250,2267.65,1895.82,371.83,0.1268
TEC-CO-10003262,5366.65,5370.04,-3.39,-0.054
TEC-CO-10003268,967.53,617.22,350.31,0.3752
TEC-CO-10003298,4823.84,4345.38,478.46,0.0812
TEC-CO-10003307,1925.1,1290.0,635.1,0.3299
TEC-CO-10003318,1716.75,1334.18,382.57,0.1694
TEC-CO-10003342,12419.53,10435.95,1983.58,0.1516
TEC-CO-10003346,4532.32,3587.76,944.56,0.2084
TEC-CO-10003349,636.26,1028.64,-392.38,-0.6167
TEC-CO-10003353,1801.83,2304.51,-502.68,-0.265
TEC-CO-10003354,6338.95,4905.78,1433.17,0.1935
TEC-CO-10003362,1351.08,1761.48,-410.4,-0.1633
TEC-CO-10003370,2060.2,1686.96,373.24,0.1405
TEC-CO-10003393,2500.48,3133.89,-633.41,-0.2289
TEC-CO-10003406,691.56,401.16,290.4,0.4199
TEC-CO-10003410,1658.7,977.76,680.94,0.3985
TEC-CO-10003420,2120.47,1763.64,356.83,0.1683
TEC-CO-10003448,5066.74,3464.58,1602.16,0.2851
TEC-CO-10003471,1165.86,909.54,256.32,0.2199
TEC-CO-10003474,1959.79,2234.88,-275.09,-0.2106
TEC-CO-10003496,4352.18,2316.24,2035.94,0.4711
TEC-CO-10003506,6994.6,4823.28,2171.32,0.3092
TEC-CO-10003516,2145.68,2143.77,1.9,0.0148
TEC-CO-10003522,1260.01,1755.45,-495.44,-0.5438
TEC-CO-10003523,3110.33,2646.81,463.52,0.1282
TEC-CO-10003525,1063.43,733.92,329.51,0.2905
TEC-CO-10003534,1984.1,1035.36,948.74,0.3749
TEC-CO-10003541,2673.88,2484.06,189.82,0.0755
TEC-CO-10003561,2851.2,3117.6,-266.4,-0.0934
TEC-CO-10003568,130.08,261.48,-131.4,-1.0101
TEC-CO-10003570,5141.82,4079.52,1062.3,0.1596
TEC-CO-10003574,2209.47,1367.31,842.16,0.3489
TEC-CO-10003587,923.33,1108.08,-184.75,-0.2801
TEC-CO-10003589,3220.48,3056.04,164.44,0.0091
TEC-CO-10003597,524.58,466.92,57.66,0.1099
TEC-CO-10003608,1918.98,2398.8,-479.82,-0.125
TEC-CO-10003622,742.81,640.26,102.55,0.1381
TEC-CO-10003633,175.99,250.2,-74.21,-0.4217
TEC-CO-10003655,4228.89,3178.8,1050.09,0.2047
TEC-CO-10003678,2693.14,2464.7,228.44,0.0253
TEC-CO-10003682,2289.96,2158.8,131.16,0.0652
TEC-CO-10003694,6475.4,6672.4,-197.0,-0.0502
TEC-CO-10003702,1703.03,1049.16,653.87,0.3054
TEC-CO-10003759,3963.96,2276.82,1687.14,0.3785
TEC-CO-10003763,11619.83,7048.9,4570.93,0.3706
TEC-CO-10003777,7039.07,6076.08,962.99,0.1502
TEC-CO-10003784,3592.08,2411.64,1180.44,0.3286
TEC-CO-10003800,8338.62,8243.37,95.25,-0.1137
TEC-CO-10003807,1379.62,984.6,395.02,0.2816
TEC-CO-10003813,302.04,453.12,-151.08,-0.5002
TEC-CO-10003819,5180.62,5745.6,-564.98,-0.1792
TEC-CO-10003901,4779.75,2467.8,2311.95,0.474
TEC-CO-10003917,3562.74,2103.81,1458.93,0.2798
TEC-CO-10003924,2371.08,1634.46,736.62,0.3085
TEC-CO-10003931,7575.5,8483.2,-907.7,-0.1556
TEC-CO-10003951,4912.79,3991.68,921.11,0.1422
TEC-CO-10003964,3791.48,3267.36,524.12,0.1382
TEC-CO-10003965,1841.25,2062.2,-220.95,-0.25
TEC-CO-10003982,3687.71,2387.88,1299.83,0.3194
TEC-CO-10003992,2541.63,2421.0,120.63,-0.0384
TEC-CO-10004005,5007.89,4575.78,432.11,0.0787
TEC-CO-10004027,4661.34,5000.04,-338.7,-0.1809
TEC-CO-10004034,3973.2,4457.76,-484.56,-0.3001
TEC-CO-10004042,7348.91,5012.28,2336.63,0.2481
TEC-CO-10004045,440.64,308.52,132.12,0.2998
TEC-CO-10004078,9221.56,8781.78,439.78,0.0984
TEC-CO-10004081,537.49,705.6,-168.11,-0.2837
TEC-CO-10004089,3302.96,3339.84,-36.88,-0.2471
TEC-CO-10004099,4281.7,4724.64,-442.94,-0.1176
TEC-CO-10004115,6399.87,4334.91,2064.96,0.3094
TEC-CO-10004125,2072.47,1638.9,433.57,0.156
TEC-CO-10004128,2566.23,2685.6,-119.37,-0.1633
TEC-CO-10004138,248.89,682.68,-433.79,-1.7429
TEC-CO-10004143,868.79,623.76,245.03,0.2429
TEC-CO-10004147,4618.95,3946.02,672.93,0.1361
TEC-CO-10004152,1575.29,1407.2,168.09,-0.0081
TEC-CO-10004154,6609.94,7456.32,-846.38,-0.2397
TEC-CO-10004169,2271.62,2009.88,261.74,0.0993
TEC-CO-10004170,6035.62,4630.68,1404.94,0.228
TEC-CO-10004171,2462.58,1480.6,981.98,0.3988
TEC-CO-10004182,1292.65,1539.9,-247.25,-0.0801
TEC-CO-10004185,393.21,303.4,89.81,0.2284
TEC-CO-10004191,136.59,281.44,-144.85,-1.0604
TEC-CO-10004202,4859.84,3704.88,1154.96,0.2339
TEC-CO-10004234,2330.19,1844.7,485.49,0.2083
TEC-CO-10004252,1496.61,1155.96,340.65,0.2324
TEC-CO-10004263,1565.33,1662.12,-96.79,-0.116
TEC-CO-10004267,2532.09,2435.04,97.05,-0.066
TEC-CO-10004306,611.18,653.2,-42.02,-0.0832
TEC-CO-10004325,1570.14,863.61,706.53,0.45
TEC-CO-10004343,867.96,781.2,86.76,0.1
TEC-CO-10004365,5424.75,5370.75,54.0,0.01
TEC-CO-10004367,3272.04,2295.02,977.02,0.2986
TEC-CO-10004377,950.22,741.24,208.98,0.2199
TEC-CO-10004394,756.6,726.36,30.24,0.04
TEC-CO-10004398,2980.7,1813.32,1167.38,0.3539
TEC-CO-10004404,4406.47,2631.09,1775.38,0.3881
TEC-CO-10004406,626.8,1543.52,-916.72,-1.4625
TEC-CO-10004409,253.49,369.5,-116.01,-0.4577
TEC-CO-10004468,1045.03,973.92,71.11,0.068
TEC-CO-10004481,1128.15,1145.32,-17.17,-0.0697
TEC-CO-10004507,2668.17,1852.32,815.85,0.3387
TEC-CO-10004521,2397.8,1439.02,958.78,0.3969
TEC-CO-10004535,7113.16,4683.03,2430.13,0.3401
TEC-CO-10004558,1351.48,1789.65,-438.16,-0.2997
TEC-CO-10004563,5074.19,4044.75,1029.44,0.1006
TEC-CO-10004567,7855.51,4400.25,3455.26,0.4338
TEC-CO-10004570,1018.54,789.9,228.64,0.1357
TEC-CO-10004589,4061.55,3545.18,516.37,0.0756
TEC-CO-10004605,2833.7,1500.48,1333.22,0.4582
TEC-CO-10004649,139.19,283.28,-144.09,-1.0352
TEC-CO-10004662,4338.36,3133.35,1205.01,0.2416
TEC-CO-10004664,1289.53,1246.05,43.48,-0.034
TEC-CO-10004689,1931.67,1564.68,366.99,0.19
TEC-CO-10004690,2489.2,1698.72,790.48,0.211
TEC-CO-10004701,2675.22,2122.68,552.54,0.1374
TEC-CO-10004722,61599.82,36399.9,25199.93,0.3847
TEC-CO-10004756,1564.46,1344.06,220.4,0.16
TEC-CO-10004813,889.92,534.06,355.86,0.3999
TEC-CO-10004831,4745.7,4249.2,496.5,0.0526
TEC-CO-10004897,4072.76,2556.9,1515.86,0.326
TEC-CO-10004901,989.16,923.4,65.76,0.0335
TEC-CO-10004904,1334.71,1929.4,-594.69,-0.3105
TEC-CO-10004928,207.35,302.22,-94.87,-0.4575
TEC-CO-10004929,1082.79,1129.14,-46.35,-0.0156
TEC-CO-10004961,2893.2,1562.4,1330.8,0.46
TEC-CO-10004976,873.0,957.39,-84.39,-0.41
TEC-CO-10004981,4955.28,4186.86,768.42,0.1861
TEC-CO-10004985,351.71,751.2,-399.49,-1.1358
TEC-CO-10004997,10609.31,5755.05,4854.26,0.463
TEC-CO-10004998,4997.11,4109.51,887.6,0.1261
TEC-ENE-10000154,2583.3,2351.1,232.2,0.0899
TEC-ENE-10000235,835.8,835.8,0.0,0.0
TEC-ENE-10000690,543.86,560.7,-16.84,-0.452
TEC-ENE-10000817,1012.5,891.0,121.5,0.12
TEC-ENE-10000895,314.26,319.14,-4.88,-0.2102
TEC-ENE-10000995,939.72,974.1,-34.38,-0.36
TEC-ENE-10001355,220.56,156.6,63.96,0.29
TEC-ENE-10001466,561.0,297.45,263.55,0.4698
TEC-ENE-10001541,775.62,636.03,139.59,0.18
TEC-ENE-10002254,620.21,387.6,232.61,0.208
TEC-ENE-10002686,823.62,733.32,90.3,0.1096
TEC-ENE-10002744,230.16,177.24,52.92,0.2299
TEC-ENE-10003090,162.25,187.8,-25.55,-0.4179
TEC-ENE-10003125,412.99,302.94,110.05,0.1109
TEC-ENE-10003801,525.8,356.58,169.22,0.1048
TEC-ENE-10003873,630.63,372.24,258.39,0.4097
TEC-ENE-10004052,157.32,88.2,69.12,0.4394
TEC-ENE-10004192,475.72,303.87,171.85,0.0811
TEC-ENE-10004236,53.98,56.52,-2.54,-0.4747
TEC-ENE-10004509,519.66,306.6,213.06,0.41
TEC-ENE-10004520,342.9,319.14,23.76,0.0693
TEC-ENE-10004627,2817.54,1690.59,1126.95,0.4
TEC-ENE-10004728,325.08,243.9,81.18,-0.1171
TEC-ENE-10005000,583.39,672.63,-89.24,-0.484
TEC-EPS-10000053,1141.8,570.9,570.9,0.5
TEC-EPS-10000689,1478.56,1461.6,16.97,-0.5194
TEC-EPS-10000774,859.32,730.62,128.7,0.1498
TEC-EPS-10001129,1649.0,1319.22,329.78,-0.08
TEC-EPS-10001323,222.77,208.98,13.79,-0.0364
TEC-EPS-10001341,224.1,206.25,17.85,0.0797
TEC-EPS-10001473,18.61,33.99,-15.38,-0.8262
TEC-EPS-10001644,932.54,1116.0,-183.46,-0.4256
TEC-EPS-10001651,746.17,492.3,253.87,0.0697
TEC-EPS-10002212,738.82,789.84,-51.02,-0.077
TEC-EPS-10002523,572.42,737.46,-165.04,-0.6629
TEC-EPS-10002711,835.5,459.6,375.9,0.4499
TEC-EPS-10002920,259.77,205.23,54.54,0.21
TEC-EPS-10002958,397.9,800.55,-402.65,-0.6468
TEC-EPS-10003277,965.81,1252.95,-287.14,-0.88
TEC-EPS-10003473,1522.24,891.0,631.24,0.2847
TEC-EPS-10003568,702.9,653.76,49.14,0.0699
TEC-EPS-10003962,2329.96,2020.68,309.28,-0.0216
TEC-EPS-10004111,1079.19,1921.08,-841.89,-0.9285
TEC-EPS-10004171,365.9,585.9,-220.0,-0.2383
TEC-EPS-10004328,1655.26,1140.3,514.96,0.0183
TEC-EPS-10004558,4998.07,3492.99,1505.08,0.0693
TEC-EPS-10004965,1849.32,1645.92,203.4,0.11
TEC-HEW-10000365,1948.49,2064.48,-115.99,-0.2251
TEC-HEW-10000839,1068.56,1221.24,-152.68,-0.4
TEC-HEW-10000930,1082.74,1224.0,-141.26,0.0219
TEC-HEW-10001056,146.88,102.84,44.04,0.2998
TEC-HEW-10001074,4274.09,2924.46,1349.63,0.0972
TEC-HEW-10001558,341.93,294.93,47.0,-0.0351
TEC-HEW-10001710,1085.36,1046.88,38.48,-0.5647
TEC-HEW-10001908,308.59,468.72,-160.13,-0.7552
TEC-HEW-10002302,1571.22,785.7,785.52,0.4999
TEC-HEW-10002304,2226.84,2004.24,222.6,0.1
TEC-HEW-10002435,964.2,1298.22,-334.02,-0.868
TEC-HEW-10002501,831.79,1823.58,-991.79,-1.1639
TEC-HEW-10003260,770.04,516.0,254.04,0.3299
TEC-HEW-10003460,2331.72,1819.08,512.64,0.2199
TEC-HEW-10003531,2373.03,1779.84,593.19,0.25
TEC-HEW-10003695,3950.23,3676.86,273.37,-0.21
TEC-HEW-10003829,6811.02,3473.82,3337.2,0.49
TEC-HEW-10004172,494.25,524.7,-30.45,-0.4951
TEC-HEW-10004522,1325.55,2099.88,-774.33,-0.7602
TEC-HEW-10004652,1485.98,1491.93,-5.95,-0.4885
TEC-HEW-10004690,2674.98,2033.22,641.76,0.2399
TEC-HEW-10004833,1561.25,1420.32,140.93,-0.1181
TEC-HEW-10004937,766.94,517.77,249.17,0.1899
TEC-HP -10000081,793.85,770.64,23.21,-0.4496
TEC-HP -10000464,941.38,925.83,15.55,0.1886
TEC-HP -10001115,256.68,223.32,33.36,0.13
TEC-HP -10001426,930.4,784.56,145.84,-0.0725
TEC-HP -10001574,3239.35,2159.64,1079.71,0.1
TEC-HP -10001577,827.32,486.72,340.6,0.2499
TEC-HP -10001905,472.3,410.25,62.05,0.0923
TEC-HP -10002095,1078.57,808.95,269.62,0.142
TEC-HP -10002221,634.5,596.55,37.95,0.0598
TEC-HP -10002307,345.78,200.58,145.2,0.4199
TEC-HP -10002603,1462.14,1213.74,248.4,0.1699
TEC-HP -10003248,1818.65,2266.08,-447.43,-0.5571
TEC-HP -10003345,2292.61,1983.03,309.58,0.0341
TEC-HP -10003559,359.85,212.34,147.51,0.4099
TEC-HP -10003618,3594.96,3594.96,0.0,0.0
TEC-HP -10003894,3385.97,3386.1,-0.13,-0.222
TEC-HP -10004012,1041.01,937.17,103.84,-0.2603
TEC-HP -10004082,241.54,172.56,68.98,0.1248
TEC-HP -10004149,2733.36,2322.36,411.0,-0.1734
TEC-HP -10004451,283.14,514.8,-231.66,-0.7333
TEC-HP -10004590,1597.31,1808.28,-210.97,-0.4667
TEC-HP -10004801,1224.9,906.6,318.3,0.2599
TEC-HP -10004971,216.99,716.1,-499.11,-2.3002
TEC-KON-10000005,379.76,500.7,-120.94,-0.2328
TEC-KON-10000091,165.85,119.04,46.81,0.0849
TEC-KON-10000302,524.52,384.93,139.59,-0.0472
TEC-KON-10000562,1620.37,1586.31,34.06,-0.1736
TEC-KON-10000837,1446.98,1141.56,305.42,-0.065
TEC-KON-10001017,482.64,318.6,164.04,0.3399
TEC-KON-10001388,1298.45,1020.39,278.06,0.0159
TEC-KON-10001507,1665.26,2524.2,-858.94,-0.392
TEC-KON-10001519,150.12,106.65,43.47,0.2896
TEC-KON-10001624,1346.07,956.01,390.06,0.2898
TEC-KON-10002034,2322.75,1858.2,464.55,0.2
TEC-KON-10002050,535.68,519.66,16.02,0.0299
TEC-KON-10002052,1974.67,1843.17,131.5,-0.3301
TEC-KON-10002194,1677.38,1304.73,372.65,-0.1084
TEC-KON-10002309,721.19,780.84,-59.65,-0.7985
TEC-KON-10002482,491.71,435.24,56.47,-0.0961
TEC-KON-10003077,103.26,54.78,48.48,0.4695
TEC-KON-10003116,573.12,824.1,-250.98,-0.7543
TEC-KON-10003211,1552.95,962.85,590.1,0.38
TEC-KON-10003726,472.96,546.6,-73.64,-0.5277
TEC-KON-10004519,516.96,796.14,-279.18,-0.54
TEC-KON-10004735,1110.91,1284.6,-173.69,-0.2951
TEC-KON-10004774,2900.2,2931.6,-31.39,-0.3788
TEC-LOG-10000368,288.09,152.82,135.27,0.4695
TEC-LOG-10000546,204.96,112.77,92.19,0.4498
TEC-LOG-10001123,248.11,533.52,-285.41,-1.1503
TEC-LOG-10001137,289.8,260.88,28.92,0.0998
TEC-LOG-10001434,203.45,229.68,-26.23,-0.3829
TEC-LOG-10001482,231.86,255.84,-23.98,-0.6184
TEC-LOG-10001629,184.68,134.82,49.86,0.27
TEC-LOG-10001750,176.94,154.08,22.86,0.1292
TEC-LOG-10001871,940.61,1089.15,-148.54,-0.32
TEC-LOG-10002018,2064.28,2082.78,-18.5,-0.2742
TEC-LOG-10002218,307.1,238.95,68.15,0.1441
TEC-LOG-10002262,115.94,87.0,28.94,0.1445
TEC-LOG-10002431,296.45,275.73,20.72,-0.1693
TEC-LOG-10002589,1170.57,1044.36,126.21,-0.2322
TEC-LOG-10003079,73.63,62.4,11.23,0.0207
TEC-LOG-10003254,976.14,998.55,-22.41,-0.2003
TEC-LOG-10003539,203.18,271.44,-68.27,-0.2632
TEC-LOG-10003634,497.33,457.71,39.62,-0.0877
TEC-LOG-10003651,1741.74,1114.89,626.85,0.3599
TEC-LOG-10003896,2451.3,2010.3,441.0,0.1799
TEC-LOG-10003995,406.0,364.56,41.44,0.1149
TEC-LOG-10004405,3215.16,2958.15,257.01,0.0799
TEC-LOG-10004419,242.69,236.61,6.08,-0.3712
TEC-LOG-10004917,734.16,433.23,300.93,0.4099
TEC-MA-10000002,5561.29,4041.36,1519.93,0.1871
TEC-MA-10000003,651.64,400.56,251.08,0.3687
TEC-MA-10000010,3040.0,1580.8,1459.2,0.48
TEC-MA-10000029,279.96,159.58,120.38,0.43
TEC-MA-10000045,6965.7,3622.16,3343.54,0.48
TEC-MA-10000087,95.54,59.94,35.6,0.3726
TEC-MA-10000110,991.12,1165.86,-174.74,-0.3037
TEC-MA-10000112,2396.4,2216.67,179.73,0.075
TEC-MA-10000122,138.43,128.6,9.83,-0.0405
TEC-MA-10000124,1504.36,1248.78,255.58,0.1699
TEC-MA-10000154,188.88,566.72,-377.84,-2.0004
TEC-MA-10000161,9135.45,6172.56,2962.89,0.2729
TEC-MA-10000170,647.04,465.92,181.12,0.2799
TEC-MA-10000172,724.25,651.84,72.41,0.1
TEC-MA-10000199,747.0,1182.84,-435.84,-0.5835
TEC-MA-10000232,958.25,810.04,148.21,-0.3653
TEC-MA-10000240,837.6,485.84,351.76,0.42
TEC-MA-10000258,518.07,337.08,180.99,0.3494
TEC-MA-10000261,777.45,694.32,83.13,0.0895
TEC-MA-10000317,323.19,316.8,6.39,0.0198
TEC-MA-10000327,1488.0,1674.0,-186.0,-0.1403
TEC-MA-10000331,6872.93,7928.1,-1055.17,-0.1794
TEC-MA-10000334,2131.92,1791.0,340.92,0.0666
TEC-MA-10000345,862.57,820.08,42.49,0.0281
TEC-MA-10000354,591.41,687.6,-96.19,-0.1636
TEC-MA-10000366,111.4,60.16,51.24,0.46
TEC-MA-10000374,557.2,417.9,139.3,0.25
TEC-MA-10000379,104.22,116.4,-12.18,-0.1169
TEC-MA-10000418,11099.96,19979.93,-8879.97,-0.9528
TEC-MA-10000423,204.51,139.86,64.65,0.2492
TEC-MA-10000429,3901.32,2812.32,1089.0,0.2852
TEC-MA-10000433,3372.93,2260.17,1112.76,0.3299
TEC-MA-10000461,1711.29,2195.52,-484.23,-0.1926
TEC-MA-10000473,3285.52,2165.7,1119.82,0.3201
TEC-MA-10000488,9279.88,7951.9,1327.98,0.0829
TEC-MA-10000555,2277.32,2393.58,-116.26,-0.0512
TEC-MA-10000559,1570.74,919.2,651.54,0.3852
TEC-MA-10000560,201.26,100.64,100.62,0.5
TEC-MA-10000572,765.32,641.7,123.62,0.1877
TEC-MA-10000597,299.97,264.97,35.0,-0.2146
TEC-MA-10000605,2343.61,1937.7,405.91,0.1587
TEC-MA-10000606,6382.82,4986.54,1396.28,0.2208
TEC-MA-10000684,162.24,184.56,-22.32,-0.4156
TEC-MA-10000686,943.3,579.15,364.15,0.4174
TEC-MA-10000687,663.41,476.16,187.25,0.257
TEC-MA-10000697,3479.28,3021.84,457.44,0.151
TEC-MA-10000711,88.56,242.08,-153.52,-1.7335
TEC-MA-10000742,1987.78,1913.28,74.5,-0.0267
TEC-MA-10000752,41.9,62.42,-20.52,-0.2375
TEC-MA-10000753,2065.17,1847.07,218.1,0.0964
TEC-MA-10000755,67.97,133.68,-65.71,-0.9668
TEC-MA-10000765,812.05,487.41,324.64,0.3998
TEC-MA-10000768,1064.04,1143.24,-79.2,-0.0694
TEC-MA-10000772,977.8,1980.72,-1002.92,-1.4791
TEC-MA-10000776,313.74,235.44,78.3,0.2496
TEC-MA-10000811,765.34,814.32,-48.98,-0.1271
TEC-MA-10000822,16829.9,21419.87,-4589.97,-0.3611
TEC-MA-10000843,166.68,136.68,30.0,0.18
TEC-MA-10000858,529.8,460.98,68.82,0.1299
TEC-MA-10000864,4268.0,3801.6,466.4,-0.17
TEC-MA-10000868,598.12,748.44,-150.32,-0.198
TEC-MA-10000875,3236.47,5288.7,-2052.23,-0.6501
TEC-MA-10000888,335.36,277.44,57.92,-0.0847
TEC-MA-10000904,341.99,661.18,-319.19,-0.9333
TEC-MA-10000946,953.34,657.72,295.62,0.2814
TEC-MA-10000964,148.32,80.1,68.22,0.46
TEC-MA-10000982,6409.85,6319.44,90.41,-0.0004
TEC-MA-10000984,7834.4,6953.03,881.37,0.1125
TEC-MA-10001009,4700.45,3785.22,915.23,0.2082
TEC-MA-10001015,1186.24,981.84,204.4,0.178
TEC-MA-10001016,575.82,508.64,67.18,0.1167
TEC-MA-10001031,506.28,329.08,177.2,0.35
TEC-MA-10001047,14299.89,10581.92,3717.97,0.26
TEC-MA-10001080,364.56,302.68,61.88,0.1697
TEC-MA-10001098,1537.74,922.68,615.06,0.4
TEC-MA-10001127,19145.75,15497.92,3647.83,-0.075
TEC-MA-10001128,194.29,197.58,-3.29,-0.0169
TEC-MA-10001139,903.39,807.57,95.82,0.0377
TEC-MA-10001142,2821.17,3361.68,-540.51,-0.1467
TEC-MA-10001148,5204.24,6086.36,-882.12,-0.5242
TEC-MA-10001187,244.02,166.04,77.98,0.3196
TEC-MA-10001197,824.2,549.9,274.3,0.2131
TEC-MA-10001210,880.49,877.5,2.99,-0.0165
TEC-MA-10001248,724.54,1195.56,-471.02,-0.6501
TEC-MA-10001259,896.76,493.29,403.47,0.4499
TEC-MA-10001261,3026.59,1735.92,1290.67,0.4399
TEC-MA-10001267,202.99,193.5,9.49,-0.0377
TEC-MA-10001279,502.8,492.9,9.9,0.0197
TEC-MA-10001290,2048.56,1515.28,533.28,-0.1734
TEC-MA-10001296,62.75,78.0,-15.25,-0.3536
TEC-MA-10001298,1360.13,1439.76,-79.63,-0.1403
TEC-MA-10001302,131.04,117.0,14.04,-0.2574
TEC-MA-10001305,871.2,805.2,66.0,-0.1203
TEC-MA-10001308,1152.38,1402.2,-249.82,-0.2491
TEC-MA-10001311,1050.48,956.04,94.44,0.0899
TEC-MA-10001330,413.57,468.72,-55.15,-0.1334
TEC-MA-10001335,3389.35,2606.4,782.95,0.1429
TEC-MA-10001358,582.0,375.84,206.16,0.3822
TEC-MA-10001360,402.78,257.28,145.5,0.3612
TEC-MA-10001372,989.41,624.96,364.45,0.3666
TEC-MA-10001403,129.84,90.96,38.88,0.2994
TEC-MA-10001411,18.56,42.08,-23.52,-1.2668
TEC-MA-10001447,166.68,136.68,30.0,0.18
TEC-MA-10001475,1016.23,851.7,164.53,0.1487
TEC-MA-10001494,2781.34,3403.29,-621.95,-0.2812
TEC-MA-10001527,202.06,209.4,-7.34,-0.0363
TEC-MA-10001546,604.8,342.72,262.08,0.32
TEC-MA-10001569,718.2,589.68,128.52,0.1512
TEC-MA-10001570,385.8,255.59,130.21,0.3375
TEC-MA-10001598,347.64,347.7,-0.06,-0.0002
TEC-MA-10001607,453.13,537.81,-84.68,-0.1869
TEC-MA-10001622,1383.84,1245.6,138.24,0.0999
TEC-MA-10001624,344.36,274.8,69.56,0.1062
TEC-MA-10001627,3546.45,2273.88,1272.57,0.365
TEC-MA-10001681,723.51,1229.97,-506.46,-0.7
TEC-MA-10001695,703.71,1641.99,-938.28,-1.3333
TEC-MA-10001711,1028.74,836.16,192.58,0.1374
TEC-MA-10001726,1095.53,1219.35,-123.82,-0.2495
TEC-MA-10001727,1552.58,1462.11,90.46,0.0459
TEC-MA-10001731,185.86,292.8,-106.94,-0.5754
TEC-MA-10001752,2090.09,1500.72,589.37,0.261
TEC-MA-10001777,4170.7,4471.17,-300.47,-0.1169
TEC-MA-10001792,778.69,659.61,119.08,0.1529
TEC-MA-10001811,1272.12,1520.37,-248.25,-0.2184
TEC-MA-10001825,176.81,203.94,-27.13,-0.1363
TEC-MA-10001831,1489.96,1483.11,6.86,-0.0968
TEC-MA-10001832,140.76,319.12,-178.36,-1.2671
TEC-MA-10001841,355.0,184.6,170.4,0.48
TEC-MA-10001856,649.0,921.58,-272.58,-0.42
TEC-MA-10001859,1790.0,1235.2,554.8,0.3099
TEC-MA-10001881,2662.34,2255.73,406.61,0.073
TEC-MA-10001922,292.57,272.64,19.93,-0.1735
TEC-MA-10001934,1507.25,1010.94,496.31,0.3293
TEC-MA-10001940,211.0,337.62,-126.62,-0.6001
TEC-MA-10001966,340.14,285.72,54.42,0.16
TEC-MA-10001972,3210.8,3099.12,111.68,0.0133
TEC-MA-10001991,488.39,429.66,58.73,0.1083
TEC-MA-10002029,520.29,409.65,110.64,0.2051
TEC-MA-10002039,703.92,735.42,-31.5,-0.0325
TEC-MA-10002040,1159.6,753.8,405.8,0.3499
TEC-MA-10002043,2043.29,1184.76,858.53,0.414
TEC-MA-10002055,92.82,47.34,45.48,0.49
TEC-MA-10002073,2339.98,2807.98,-468.0,-0.17
TEC-MA-10002080,910.83,809.28,101.55,0.0588
TEC-MA-10002093,736.29,728.25,8.04,0.0109
TEC-MA-10002109,449.97,401.97,48.0,0.1027
TEC-MA-10002118,1006.96,728.85,278.11,0.2665
TEC-MA-10002134,3855.31,3463.59,391.72,0.1028
TEC-MA-10002135,261.03,221.88,39.15,0.15
TEC-MA-10002148,4466.58,3886.2,580.38,0.1299
TEC-MA-10002149,2202.56,1288.2,914.36,0.3526
TEC-MA-10002155,605.1,550.65,54.45,0.09
TEC-MA-10002165,137.86,179.22,-41.36,-0.3001
TEC-MA-10002178,1391.4,1447.06,-55.66,-0.04
TEC-MA-10002193,569.9,478.8,91.1,0.1599
TEC-MA-10002195,650.83,342.54,308.29,0.4706
TEC-MA-10002210,1212.7,2269.94,-1057.23,-0.825
TEC-MA-10002226,257.8,268.8,-11.0,-0.0514
TEC-MA-10002242,108.22,120.24,-12.02,-0.1111
TEC-MA-10002249,143.86,150.36,-6.5,-0.0452
